0.719686	1/1000	1	0.00349403	GCF_000264455.2_ASM26445v2_genomic.fna.gz	[5 seqs] NC_017956.1 Tistrella mobilis KA081020-065, complete genome [...]
0.719686	1/1000	1	0.00349403	GCF_000282195.1_Pseudomonas.strGM18_v1.0_genomic.fna.gz	[140 seqs] NZ_AKJT01000001.1 Pseudomonas sp. GM18 PMI21_contig_5.5, whole genome shotgun sequence [...]
0.719686	1/1000	29	0.00349403	GCF_000283035.1_AspICM58v1.0_genomic.fna.gz	[239 seqs] NZ_ALIY01000001.1 Actinomyces sp. ICM58 ctg120007878478, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000283075.1_GW2_genomic.fna.gz	[167 seqs] NZ_ALIP01000001.1 Pseudoxanthomonas sp. GW2 contig000001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000283655.1_ASM28365v1_genomic.fna.gz	[7 seqs] NC_016622.1 Azospirillum lipoferum 4B main chromosome, complete genome [...]
0.719686	1/1000	1	0.00349403	GCF_000286415.1_ASM28641v1_genomic.fna.gz	[183 seqs] NZ_ALJE01000001.1 Achromobacter piechaudii HLE strain ANA Contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000292865.1_ASM29286v1_genomic.fna.gz	[230 seqs] NZ_ALKO01000001.1 Limnohabitans sp. Rim47 Contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000293785.1_ASM29378v1_genomic.fna.gz	[273 seqs] NZ_AKZI01000001.1 Rhodovulum sp. PH10 contig1, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000295095.1_ASM29509v1_genomic.fna.gz	[4 seqs] NZ_JH806632.1 Actinomyces sp. 7400942 genomic scaffold scaffold00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000295735.1_ASM29573v2_genomic.fna.gz	[297 seqs] NZ_ALYK02000297.1 Stenotrophomonas maltophilia S028 contig_297, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000297775.1_Sutt_wads_2_1_59BFAA_V1_genomic.fna.gz	[11 seqs] NZ_JH815513.1 Sutterella wadsworthensis 2_1_59BFAA genomic scaffold supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000297795.2_ASM29779v2_genomic.fna.gz	[32 seqs] NZ_HF541865.1 Turicella otitidis ATCC 51513 genomic scaffold, scaffold00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000299915.1_ASM29991v1_genomic.fna.gz	[66 seqs] NZ_AMRI01000001.1 Gallaecimonas xiamenensis 3-C-1 contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000306015.1_ASM30601v1_genomic.fna.gz	[199 seqs] NZ_AMSL01000001.1 Pseudomonas sp. Chol1 Contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000308595.1_ASM30859v1_genomic.fna.gz	[185 seqs] NZ_BAGA01000185.1 Nocardia higoensis NBRC 100133 DNA, contig: NH1_con185, whole genome shotgun sequence [...]
0.743837	2/1000	48	6.10514e-06	GCF_000309825.1_ASM30982v2_genomic.fna.gz	[281 seqs] NZ_AMYK02000281.1 Micrococcus luteus str. modasa contig_281, whole genome shotgun sequence [...]
0.719686	1/1000	43	0.00349403	GCF_000311925.1_ASM31192v1_genomic.fna.gz	[4 seqs] NZ_HE978577.1 Bacteroidales bacterium ph8 genomic scaffold, scaffold00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000312105.1_ASM31210v1_genomic.fna.gz	[5 seqs] NZ_HE978636.1 Aeromicrobium sp. JC14 genomic scaffold, scaffold00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000318235.2_ASM31823v2_genomic.fna.gz	[118 seqs] NZ_KB291049.1 Neisseria sp. oral taxon 020 str. F0370 genomic scaffold Scfld10, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000319305.1_ASM31930v1_genomic.fna.gz	[209 seqs] NZ_AMWJ01000001.1 Pseudomonas putida CSV86 contig00002, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000319515.1_ASM31951v1_genomic.fna.gz	[114 seqs] NZ_CALB01000114.1 Cronobacter turicensis 564, whole genome shotgun sequence [...]
0.743837	2/1000	5	6.10514e-06	GCF_000328785.1_ASM32878v1_genomic.fna.gz	NC_019951.1 Mycobacterium canettii CIPT 140070010 complete genome
0.719686	1/1000	2	0.00349403	GCF_000328845.1_ASM32884v1_genomic.fna.gz	NC_019965.1 Mycobacterium canettii CIPT 140070008 complete genome
0.719686	1/1000	1	0.00349403	GCF_000331165.1_ASM33116v1_genomic.fna.gz	NZ_CM001762.1 Mycobacterium smegmatis MKD8 chromosome, whole genome shotgun sequence
0.719686	1/1000	1	0.00349403	GCF_000336635.1_ASM33663v1_genomic.fna.gz	[48 seqs] NZ_AOLY01000001.1 Haloarcula japonica DSM 6131 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000337095.1_ASM33709v1_genomic.fna.gz	[45 seqs] NZ_AOIV01000001.1 Halogeometricum pallidum JCM 14848 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000337115.1_ASM33711v1_genomic.fna.gz	[68 seqs] NZ_AOIR01000001.1 Haloterrigena thermotolerans DSM 11522 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000337175.1_ASM33717v1_genomic.fna.gz	[88 seqs] NZ_AOIJ01000001.1 Natrinema gari JCM 14663 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000337355.1_ASM33735v1_genomic.fna.gz	[105 seqs] NZ_AOJH01000001.1 Halorubrum kocurii JCM 14978 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000337515.1_ASM33751v1_genomic.fna.gz	[24 seqs] NZ_AOIQ01000001.1 Halovivax asiaticus JCM 14624 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000343895.1_ASM34389v1_genomic.fna.gz	[516 seqs] NZ_CAOM01000516.1 Mycobacterium canettii CIPT 140070005 WGS project CAOM00000000, isolate STB-G, contig 516, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000343915.1_ASM34391v1_genomic.fna.gz	[542 seqs] NZ_CAON01000542.1 Mycobacterium canettii CIPT 140070013 WGS project CAON00000000, isolate STB-H, contig 542, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000344615.1_ASM34461v1_genomic.fna.gz	[7 seqs] NZ_KB467824.1 Janthinobacterium sp. CG3 genomic scaffold JANGC3DRAFT_scaffold1.1, whole genome shotgun sequence [...]
0.743837	2/1000	1	6.10514e-06	GCF_000348665.1_R12_genomic.fna.gz	[232 seqs] NZ_APCS01000001.1 Deinococcus wulumuqiensis R12 contig001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000348745.1_ASM34874v1_genomic.fna.gz	NC_020812.1 Micavibrio aeruginosavorus EPB, complete genome
0.719686	1/1000	2	0.00349403	GCF_000350305.1_ASM35030v1_genomic.fna.gz	NC_020892.1 Thermoplasmatales archaeon BRNA1, complete genome
0.719686	1/1000	1	0.00349403	GCF_000372005.1_ASM37200v1_genomic.fna.gz	[33 seqs] NZ_AQYY01000001.1 Dehalobacter sp. FTH1 A37GDRAFT_scaffold_0.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	39	0.00349403	GCF_000372445.1_ASM37244v1_genomic.fna.gz	[8 seqs] NZ_AQUY01000001.1 Corynebacterium ulceribovis DSM 45146 A3ECDRAFT_scaffold_0.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000373365.1_ASM37336v1_genomic.fna.gz	[194 seqs] NZ_KB891102.1 Frankia discariae strain BCU110501 B056DRAFT_scaffold_0.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000373465.1_ASM37346v1_genomic.fna.gz	[103 seqs] NZ_KB891472.1 Streptomyces sp. FxanaD5 B066DRAFT_scaffold_0.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000373905.1_ASM37390v1_genomic.fna.gz	[2 seqs] NZ_KB892705.1 Mycobacterium sp. 155 genomic scaffold B133DRAFT_scaffold1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000374305.1_ASM37430v1_genomic.fna.gz	[22 seqs] NZ_KB894093.1 Actinomadura flavalba DSM 45200 genomic scaffold C229DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000374505.1_ASM37450v1_genomic.fna.gz	[29 seqs] NZ_KB894541.1 Alistipes onderdonkii DSM 19147 genomic scaffold C506DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	70	0.00349403	GCF_000375365.1_ASM37536v1_genomic.fna.gz	[39 seqs] NZ_AQXB01000001.1 Corynebacterium mastitidis DSM 44356 B140DRAFT_scaffold_0.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000376425.1_ASM37642v1_genomic.fna.gz	[38 seqs] NZ_AQWL01000001.1 Thiobacillus denitrificans DSM 12475 B059DRAFT_scaffold_0.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000377365.1_ASM37736v1_genomic.fna.gz	[17 seqs] NZ_KB898069.1 Thioalkalivibrio sp. ALJ6 genomic scaffold D001DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000377405.1_ASM37740v1_genomic.fna.gz	[16 seqs] NZ_KB905020.1 Thioalkalivibrio sp. ALE31 genomic scaffold D103DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000379865.1_ASM37986v1_genomic.fna.gz	[99 seqs] NZ_KB903840.1 Mycobacterium hassiacum DSM 44199 genomic scaffold A3G5DRAFT_scaffold_0.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000381465.1_ASM38146v1_genomic.fna.gz	[23 seqs] NZ_KB906533.1 Thioalkalivibrio sp. ALE18 genomic scaffold F814DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000381585.1_ASM38158v1_genomic.fna.gz	[21 seqs] NZ_KB906733.1 Acidobacteriaceae bacterium KBS 83 genomic scaffold G002DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000381885.1_ASM38188v1_genomic.fna.gz	[37 seqs] NZ_KB907208.1 Actinomadura atramentaria DSM 43919 strain SF2197 genomic scaffold G339DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000382025.1_ASM38202v1_genomic.fna.gz	[21 seqs] NZ_KB907429.1 Pseudomonas sp. 45MFCol3.1 genomic scaffold G368DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000384115.1_ASM38411v1_genomic.fna.gz	NZ_KB913029.1 Sporichthya polymorpha DSM 43042 genomic scaffold SpopoDRAFT_scaffold1.1, whole genome shotgun sequence
0.719686	1/1000	1	0.00349403	GCF_000388065.1_Font_alba_ATCC_38817_V2_genomic.fna.gz	[214 seqs] NW_009242971.1 Fonticula alba strain ATCC 38817 unplaced genomic scaffold supercont2.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000401255.1_Xanthomonas_sp._97M_genomic.fna.gz	[1285 seqs] NZ_AQPR01000001.1 Xanthomonas maliensis strain M97 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000403645.1_ASM40364v1_genomic.fna.gz	NC_021313.1 Salinarchaeum sp. Harcht-Bsk1, complete genome
0.719686	1/1000	1	0.00349403	GCF_000414255.1_Resistant_454AllContigs_genomic.fna.gz	[1677 seqs] NZ_ASJG01000001.1 Pseudomonas aeruginosa PAO1-CipR contig00001, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000416445.1_Velvet_for_BPAC1100_genomic.fna.gz	[286 seqs] NZ_ASXI01000001.1 Paraburkholderia phenoliruptrix AC1100 contig001, whole genome shotgun sequence [...]
0.719686	1/1000	34	0.00349403	GCF_000420045.1_ASM42004v1_genomic.fna.gz	[13 seqs] NZ_ATUE01000001.1 Perlucidibaca piscinae DSM 21586 F595DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	55	0.00349403	GCF_000420305.1_ASM42030v1_genomic.fna.gz	[10 seqs] NZ_ATUR01000001.1 Sphingopyxis baekryungensis DSM 16222 G410DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000420765.1_ASM42076v1_genomic.fna.gz	[11 seqs] NZ_ATVO01000001.1 Sandarakinorhabdus limnophila DSM 17366 G566DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000421705.1_ASM42170v1_genomic.fna.gz	[10 seqs] NZ_ATXN01000001.1 Brevundimonas naejangsanensis DSM 23858 H556DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000421825.1_ASM42182v1_genomic.fna.gz	[20 seqs] NZ_ATXT01000001.1 Humibacter albus DSM 18994 H623DRAFT_scaffold00010.10_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000422205.1_Desulfococcus_X2_v1.0_genomic.fna.gz	[66 seqs] NZ_ATHV01000001.1 Desulfovibrio sp. X2 ctg10, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000423465.1_ASM42346v1_genomic.fna.gz	[23 seqs] NZ_KE384020.1 Propionicicella superfundia DSM 22317 genomic scaffold G555DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	46	0.00349403	GCF_000423505.1_ASM42350v1_genomic.fna.gz	[9 seqs] NZ_KE384027.1 Pseudoclavibacter soli DSM 23366 genomic scaffold G557DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000424145.1_ASM42414v1_genomic.fna.gz	[74 seqs] NZ_KE384137.1 Butyrivibrio sp. AC2005 genomic scaffold G602DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000426185.1_ASM42618v1_genomic.fna.gz	[23 seqs] NZ_AUEW01000001.1 Cellulomonas sp. URHD0024 I847DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000427625.1_ASM42762v1_genomic.fna.gz	[4 seqs] NZ_KE386569.1 Methylobacter luteus IMV-B-3098 genomic scaffold MetluDRAFT_scaffold1.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000428685.1_ASM42868v1_genomic.fna.gz	[46 seqs] NZ_AUAK01000001.1 Actinomyces slackii ATCC 49928 G316DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000429245.1_ASM42924v1_genomic.fna.gz	[23 seqs] NZ_KE386870.1 Actinomyces georgiae DSM 6843 genomic scaffold G447DRAFT_scaffold00001.1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000429725.1_ASM42972v1_genomic.fna.gz	[38 seqs] NZ_AUCK01000001.1 Bacillus chagannorensis DSM 18086 G477DRAFT_scaffold00001.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000443165.1_TT_genomic.fna.gz	[135 seqs] NZ_ATJV01000001.1 Thauera terpenica 58Eu Cont1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000443305.1_fedora0203c_IS_genomic.fna.gz	NZ_CM002052.1 Mycobacterium tuberculosis PanR0203 chromosome, whole genome shotgun sequence
0.719686	1/1000	1	0.00349403	GCF_000455825.1_ASM45582v1_genomic.fna.gz	[260 seqs] NZ_ATAO01000001.1 Microbacterium maritypicum MF109 contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000466165.1_ASM46616v1_genomic.fna.gz	[73 seqs] NZ_KE951405.1 Actinobaculum sp. oral taxon 183 str. F0552 genomic scaffold Scaffold0, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000466765.1_Burkholderia_vietnamiensis_genomic.fna.gz	[506 seqs] NZ_ASSI01000001.1 Burkholderia sp. AU4i contig1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000467855.2_ASM46785v2_genomic.fna.gz	[38 seqs] NZ_KI259220.1 Porphyromonas sp. oral taxon 278 str. W7784 genomic scaffold Scaffold10, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000469565.1_ASM46956v1_genomic.fna.gz	[69 seqs] NZ_KI273075.1 Oribacterium sp. oral taxon 078 str. F0263 genomic scaffold Scaffold0, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000469585.1_Chrysiogenes_arsenatis_genomic.fna.gz	[22 seqs] NZ_AWNK01000001.1 Chrysiogenes arsenatis DSM 11915 contig_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.00349403	GCF_000473085.1_ASM47308v1_genomic.fna.gz	[104 seqs] NZ_AXBA01000001.1 Azorhizobium doebereinerae UFLA1-100 YU1DRAFT_scaffold_0.1_C, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.00349403	GCF_000473125.1_ASM47312v1_genomic.fna.gz	[2 seqs] NZ_KI421499.1 Bradyrhizobium genosp. SA-4 str. CB756 BrageDRAFT_scaffold1.1, whole genome shotgun sequence [...]
0.719686	1/1000	3	0.00349403	GCF_000478095.1_Cory_sp_KPL1824_V1_genomic.fna.gz	[2 seqs] NZ_KI515749.1 Corynebacterium sp. KPL1824 genomic scaffold addUb-supercont1.1, whole genome shotgun sequence [...]
